estimator,workload,rate,seed,cond,cycle,timestamp,replay_match,n_valid,global_best_peak_kvpr,best_separated_peak_kvpr,best_colocated_peak_kvpr,optimum_is_colocated,separated_penalty,colocated_penalty,plan_colocated,residency_colocated,plan_shape,residency_shape,rank1_model,wrate_model_3,wrate_model_4,wrate_model_5,wrate_model_6
OLD,steady,4,1,steady_r4_s1,77,1787603581.4630136,True,14,0.05115281482928006,0.0627438461510811,0.05115281482928006,True,0.22659615820723691,0.0,True,False,2+2,2+2,model_3,2.43859859637586,0.47807911880863796,1.290641051887934,1.2612050347711898
OLD,steady,4,1,steady_r4_s1,78,1787603586.4929228,True,14,0.04730310573938688,0.05492829562653879,0.04730310573938688,True,0.16119850415662662,0.0,True,False,2+2,2+2,model_3,2.1700769290854054,0.31535177260365743,1.0250977362372602,1.3346989957850444
OLD,steady,4,1,steady_r4_s1,79,1787603591.5729952,True,14,0.03529561149198654,0.046001930260485734,0.03529561149198654,True,0.30333285969361773,0.0,True,False,2+2,2+2,model_3,2.0301847893826164,0.3492357697138824,1.0412714691471348,0.6824016881453616
OLD,steady,4,1,steady_r4_s1,80,1787603596.9533658,True,14,0.04332055078641914,0.05567546479290331,0.04332055078641914,True,0.28519752824466404,0.0,True,False,2+2,2+2,model_3,2.4710312608770386,0.293329431843922,1.349147570689878,0.8119725624873051
OLD,steady,4,1,steady_r4_s1,81,1787603601.995946,True,14,0.04520695302048428,0.06009202530837852,0.04520695302048428,True,0.329265108425898,0.0,True,False,2+2,2+2,model_3,2.5819169798979797,0.26894287419886087,1.2937092806088268,0.9615172702685355
OLD,steady,4,1,steady_r4_s1,82,1787603607.0243137,True,14,0.04904175314665449,0.06823738157068653,0.04904175314665449,True,0.39141399302405483,0.0,True,False,2+2,2+2,model_3,2.9516100952181827,0.35449371651995465,1.1675393720034093,1.0721297231423579
OLD,steady,4,1,steady_r4_s1,83,1787603612.072402,True,14,0.04841556092789662,0.05959315180616839,0.04841556092789662,True,0.2308677347540829,0.0,True,True,3+1,3+1,model_3,2.9389467374655913,0.3249429129001895,1.2870724295710918,0.5750705402297798
OLD,steady,4,1,steady_r4_s1,84,1787603617.1257021,True,14,0.0448388777089977,0.0457690245817198,0.0448388777089977,True,0.020744205034718174,0.0,True,True,2+2,3+1,model_3,1.7401705904740021,0.2966579604600574,1.278182296131261,0.9586821852031515
OLD,steady,4,1,steady_r4_s1,85,1787603622.161382,False,14,0.033964554917820085,0.033964554917820085,0.03971573728488499,False,0.0,0.16932894839871582,False,True,2+2,3+1,model_5,1.3266840747893427,0.6447816183366337,1.3365061975433123,0.6447816183366337
OLD,steady,4,1,steady_r4_s1,86,1787603627.1914315,True,14,0.028801861668717024,0.028801861668717024,0.038128514220666605,False,0.0,0.3238211702849636,False,True,2+2,3+1,model_5,0.8317564135448707,0.17818434046691262,1.0355093521855558,0.8665971130962146
OLD,steady,4,1,steady_r4_s1,87,1787603632.2218156,True,14,0.021915722946514234,0.021915722946514234,0.02199919593822881,False,0.0,0.0038088176200389862,True,True,2+2,3+1,model_3,0.7806679269370502,0.12176801619143943,0.4941679646958276,0.6032997358007355
OLD,steady,4,2,steady_r4_s2,1,1787604380.0234933,True,14,0.0002721820532795685,0.0002721820532795685,0.00028342811859731774,False,0.0,0.04131817356156823,False,False,2+2,2+2,model_3,0.012652833143987343,0.006454207757389646,0.0031799756310622444,0.009164632859362911
OLD,steady,4,2,steady_r4_s2,2,1787604385.0399597,True,14,0.013731461657823484,0.019236528844932068,0.013731461657823484,True,0.40090904554010676,0.0,True,False,2+2,2+2,model_3,0.8772896512646395,0.00033857907232248685,0.42799072803570065,0.2570268377145482
OLD,steady,4,2,steady_r4_s2,3,1787604390.0434809,True,14,0.010430590233474129,0.010430590233474129,0.01219679110888622,False,0.0,0.1693289483987159,False,True,2+2,3+1,model_5,0.43426921961548665,0.14640399853516275,0.46205388916634466,0.14640399853516284
OLD,steady,4,2,steady_r4_s2,4,1787604395.0719416,True,14,0.021187562296842273,0.028395102150466086,0.021187562296842273,True,0.34017787193470583,0.0,True,True,2+2,3+1,model_3,1.2988429179975967,0.0055074219500711764,0.6814526585468618,0.3755253027538127
OLD,steady,4,2,steady_r4_s2,5,1787604400.0900297,True,14,0.025919779015367832,0.03183295127365343,0.025919779015367832,True,0.2281335907524397,0.0,True,True,2+2,3+1,model_3,1.4740059494970363,0.06669889530151223,0.8899715036135488,0.40308122218825815
OLD,steady,4,2,steady_r4_s2,6,1787604405.1229782,False,14,0.024634938410755557,0.024634938410755557,0.02880634662571592,False,0.0,0.16932894839871557,False,True,2+2,3+1,model_3,1.1719021430044219,0.2700633441592643,1.1669907681728375,0.27006334415926425
OLD,steady,4,2,steady_r4_s2,7,1787604410.131561,False,14,0.02434953332429382,0.02434953332429382,0.02847261419609598,False,0.0,0.16932894839871582,False,True,2+2,3+1,model_5,0.8146786322969023,0.274802430321846,1.1456028661560516,0.2748024303218459
OLD,steady,4,2,steady_r4_s2,8,1787604415.1392477,False,14,0.03249891575706839,0.03249891575706839,0.038001922986311235,False,0.0,0.16932894839871576,False,True,2+2,3+1,model_5,1.2308157462422282,0.3898429467962293,1.5059482971810396,0.389842946796229
OLD,steady,4,2,steady_r4_s2,9,1787604420.143271,True,14,0.033860295650714516,0.033860295650714516,0.04300925633338482,False,0.0,0.27019730651634893,False,False,2+2,2+2,model_5,1.3983846449022923,0.2309124205776954,1.5473421434893886,0.5982485308608364
OLD,steady,4,2,steady_r4_s2,10,1787604425.151903,True,14,0.04162571428299826,0.04162571428299826,0.0581166842522948,False,0.0,0.39617266041803795,False,False,2+2,2+2,model_5,1.4348549208045434,0.29865687592046064,1.8795705638789837,1.019680118097801
OLD,steady,4,2,steady_r4_s2,11,1787604430.1774967,True,14,0.0423142943245185,0.0423142943245185,0.056445218819435275,False,0.0,0.33395155751726163,False,False,2+2,2+2,model_5,1.6686841051724037,0.2635905341375646,1.9894124628569312,0.8264542931704435
OLD,steady,4,2,steady_r4_s2,12,1787604435.2028635,True,14,0.03991603621125909,0.03991603621125909,0.040121298813357534,False,0.0,0.005142359351817276,True,False,2+2,2+2,model_3,1.7360114500126615,0.23688200965748013,1.3838106004748785,0.6177093493117978
OLD,steady,4,2,steady_r4_s2,13,1787604440.2118602,True,14,0.0356005511436817,0.0356005511436817,0.047218242382308546,False,0.0,0.3263345893646011,False,False,2+2,2+2,model_5,1.2752369044989997,0.2874888607226596,1.789233133434257,0.5663300441612995
OLD,steady,4,2,steady_r4_s2,14,1787604445.2229555,True,14,0.03903536352761582,0.03903536352761582,0.06090013465680507,False,0.0,0.5601272577805219,False,False,1+3,2+2,model_5,1.1554822683872872,0.36429763626060724,2.4839053838712966,0.5542025055898657
OLD,steady,4,2,steady_r4_s2,15,1787604450.2285502,True,14,0.046896942657562786,0.046896942657562786,0.07031108721734446,False,0.0,0.49926803823331567,False,False,1+3,1+3,model_5,1.637129857800023,0.2265005431215733,2.8795449684835726,0.6280444645348108
OLD,steady,4,2,steady_r4_s2,16,1787604455.2401104,True,14,0.053154871143282205,0.053154871143282205,0.07959288951266158,False,0.0,0.4973771509691761,False,False,1+3,1+3,model_5,1.3876875226456387,0.32302695635384937,3.410943928540111,0.5596841650778617
OLD,steady,4,2,steady_r4_s2,17,1787604460.305145,True,14,0.041262632289001996,0.041262632289001996,0.06280893479988939,False,0.0,0.522174696950448,False,False,1+3,1+3,model_5,0.9731744840063986,0.22589534544945644,2.6478198903421104,0.48551177500705933
OLD,steady,4,2,steady_r4_s2,18,1787604465.315875,True,14,0.04857916084744192,0.04857916084744192,0.07405155700058248,False,0.0,0.5243482124595384,False,False,1+3,1+3,model_5,0.9335221089334486,0.2238102975438332,3.1173209563334066,0.576868240754245
OLD,steady,4,2,steady_r4_s2,19,1787604470.326951,True,14,0.0425697810337,0.0425697810337,0.06435002694177182,False,0.0,0.5116363152262792,False,False,1+3,1+3,model_5,0.8231893400820063,0.13785734440561348,2.731699523168386,0.47851217243070765
OLD,steady,4,2,steady_r4_s2,20,1787604475.3385613,True,14,0.051151214768081966,0.051151214768081966,0.07436850943521625,False,0.0,0.4538952744798102,False,False,1+3,1+3,model_5,1.1158844856148766,0.2066794100350075,3.282369455479166,0.42763145857218865
OLD,steady,4,2,steady_r4_s2,21,1787604480.3502572,True,14,0.03268858861921655,0.03268858861921655,0.04556196395228567,False,0.0,0.3938186344791064,False,False,2+2,1+3,model_5,1.2228928920435815,0.20031603398489528,1.7065395837692856,0.5663972976160283
OLD,steady,4,2,steady_r4_s2,22,1787604485.3603296,True,14,0.04265176685911781,0.04265176685911781,0.0627783267179253,False,0.0,0.4718810342672818,False,False,2+2,2+2,model_5,1.2772094798831617,0.1871611535266562,2.3008863479992647,0.8309183805734852
OLD,steady,4,2,steady_r4_s2,23,1787604490.3735487,True,14,0.03667427997632725,0.03667427997632725,0.060396999168244245,False,0.0,0.6468489417441783,False,False,1+3,2+2,model_5,1.0932712000298583,0.12447143348621881,2.3533856809027967,0.659622429947388
OLD,steady,4,2,steady_r4_s2,24,1787604495.3871248,True,14,0.045524491551523834,0.045524491551523834,0.0653339124527383,False,0.0,0.43513766383957314,False,False,2+2,2+2,model_5,1.9369354361490108,0.11668823969256736,2.5117965053595293,0.7474980100073491
OLD,steady,4,2,steady_r4_s2,25,1787604500.3987858,True,14,0.05346857279510127,0.05346857279510127,0.0564194431180788,False,0.0,0.05518887392572951,True,False,2+2,2+2,model_3,2.3486807897112163,0.17303760048633587,2.010391209369549,0.8041896814936714
OLD,steady,4,2,steady_r4_s2,26,1787604505.410019,True,14,0.052195635223049375,0.052195635223049375,0.06484885567173178,False,0.0,0.24241912938909485,False,False,2+2,2+2,model_5,2.0118078680756133,0.18973324158092286,2.169095072271492,1.0660015518835342
OLD,steady,4,2,steady_r4_s2,27,1787604510.424591,True,14,0.045420585564827934,0.045420585564827934,0.06187854333124505,False,0.0,0.36234578576550913,False,False,2+2,2+2,model_5,1.9903193130233416,0.11824909155160823,2.398930357904086,0.6879871299214241
OLD,steady,4,2,steady_r4_s2,28,1787604515.437881,True,14,0.048821550721638844,0.05086223733846716,0.048821550721638844,True,0.04179888976619167,0.0,True,False,2+2,2+2,model_3,2.297903124641923,0.1655139497221435,1.7342668766857454,0.7012800931035108
OLD,steady,4,2,steady_r4_s2,29,1787604520.447851,True,14,0.04683399228882879,0.054303269292432406,0.04683399228882879,True,0.15948409773696026,0.0,True,True,2+2,3+1,model_3,2.5985295160404114,0.09986512405826596,1.7328338672775956,0.6035603339748751
OLD,steady,4,2,steady_r4_s2,30,1787604525.459311,False,14,0.02874622774151755,0.02874622774151755,0.03361379625541871,False,0.0,0.16932894839871576,False,True,2+2,3+1,model_5,1.162375106482763,0.23343082283104177,1.4434511770828347,0.23343082283104155
OLD,steady,4,2,steady_r4_s2,31,1787604530.4728103,False,14,0.03242964446872156,0.03242964446872156,0.040348217087478246,False,0.0,0.24417697907216213,False,True,2+2,3+1,model_5,1.195630777685058,0.263692051081917,1.7491481068250545,0.26369205108191673
OLD,steady,4,2,steady_r4_s2,32,1787604535.4876597,True,14,0.031981869885508975,0.031981869885508975,0.04773813250261534,False,0.0,0.49266233255002856,False,True,1+3,3+1,model_5,1.2109091628913875,0.11478244845519558,2.0079661697182636,0.37353262008994154
OLD,steady,4,2,steady_r4_s2,33,1787604540.504764,False,14,0.03776634322886815,0.03776634322886815,0.044161278412677356,False,0.0,0.1693289483987159,False,True,2+2,3+1,model_5,1.5936709055085563,0.34066379549220394,1.8623974803214778,0.3406637954922038
OLD,steady,4,2,steady_r4_s2,34,1787604545.5177422,False,14,0.03615215973164368,0.03615215973164368,0.042273766921345296,False,0.0,0.1693289483987156,False,True,2+2,3+1,model_5,1.3659776814506077,0.4313171413689944,1.677582379539212,0.43131714136899413
OLD,steady,4,2,steady_r4_s2,35,1787604550.541506,True,14,0.04099518130697743,0.04099518130697743,0.06303958958953991,False,0.0,0.5377316938176463,False,False,2+2,2+2,model_5,1.3403504939067699,0.20136593190359042,2.0678342408932404,1.077004035075565
OLD,steady,4,2,steady_r4_s2,36,1787604555.5628028,True,14,0.05872333128883474,0.05872333128883474,0.0611634220890114,False,0.0,0.04155232250321266,True,False,2+2,2+2,model_3,2.249608787404835,0.18640394197940968,1.838124475014834,1.213117960527215
OLD,steady,4,2,steady_r4_s2,37,1787604560.5801895,True,14,0.04729961829672291,0.04729961829672291,0.06264860827931729,False,0.0,0.3245055781699153,False,False,2+2,2+2,model_5,1.7868157378637288,0.23711954342215968,2.1230422548050587,1.0022912465041642
OLD,steady,4,2,steady_r4_s2,38,1787604565.5977683,True,14,0.047612714037735454,0.047612714037735454,0.06441568712057956,False,0.0,0.35290937352420004,False,False,2+2,2+2,model_5,1.8863552929393246,0.24745603257438298,2.292273322081067,0.921213944391283
OLD,steady,4,2,steady_r4_s2,39,1787604570.6207087,True,14,0.04363815013005605,0.04363815013005605,0.0574572626997369,False,0.0,0.3166750315605806,False,False,2+2,2+2,model_5,1.8326871748754683,0.23685605747092486,2.125839544602339,0.7405147598443017
OLD,steady,4,2,steady_r4_s2,40,1787604575.645495,True,14,0.04856402676626005,0.04856402676626005,0.07684371712414825,False,0.0,0.5823176585829487,False,False,1+3,2+2,model_5,1.650523961404628,0.1318789770862423,3.116349803526316,0.7171311003506263
OLD,steady,4,2,steady_r4_s2,41,1787604580.6684647,True,14,0.04152258966409753,0.04152258966409753,0.06526503381008013,False,0.0,0.5717958426497536,False,False,1+3,1+3,model_5,1.2319313904874356,0.17478365987914135,2.664501334792821,0.591357051099887
OLD,steady,4,2,steady_r4_s2,42,1787604585.6852996,True,14,0.043984450659135144,0.043984450659135144,0.07112870391683994,False,0.0,0.6171329379117116,False,False,1+3,1+3,model_5,1.4012081124061153,0.1812690075650777,2.793923104665475,0.7544545426859423
OLD,steady,4,2,steady_r4_s2,43,1787604590.7032597,True,14,0.04107301117466771,0.04107301117466771,0.060778407755679505,False,0.0,0.47976508216581265,False,False,2+2,1+3,model_5,1.4621682680012396,0.22876723230459184,2.0722596948004055,0.9597756389799964
OLD,steady,4,2,steady_r4_s2,44,1787604595.7313788,True,14,0.03856782911089485,0.03856782911089485,0.047684317304289306,False,0.0,0.236375456009765,False,False,2+2,1+3,model_5,1.4199546055268277,0.2138988598180619,1.5245473865798183,0.8542667395650204
OLD,steady,4,2,steady_r4_s2,45,1787604600.7600353,True,14,0.03829008064863593,0.03829008064863593,0.05596872707344996,False,0.0,0.461703034450094,False,False,2+2,1+3,model_5,1.372504642149435,0.21293157031809096,2.020681395956927,0.7714147503517815
OLD,steady,4,2,steady_r4_s2,46,1787604605.77612,True,14,0.04194493756742161,0.04194493756742161,0.06227074780158047,False,0.0,0.4845831562268386,False,False,2+2,1+3,model_5,1.4612558764804975,0.29187274598026747,2.0943805449374167,1.012102736992209
OLD,steady,4,2,steady_r4_s2,47,1787604610.792495,True,14,0.04683577103152913,0.04683577103152913,0.061653301861607675,False,0.0,0.3163720913253164,False,False,2+2,2+2,model_5,1.5896986430573505,0.3251648618266042,1.903624176136037,1.1720567538428366
OLD,steady,4,2,steady_r4_s2,48,1787604615.8071637,True,14,0.05564222279792159,0.05564222279792159,0.05859770756798308,False,0.0,0.053115864561972384,True,False,2+2,2+2,model_3,2.18645971331059,0.48833934562862136,1.8286634207507715,1.0945839360879468
OLD,steady,4,2,steady_r4_s2,49,1787604620.826173,True,14,0.05388705971525576,0.05546577314355488,0.05388705971525576,True,0.02929670753314784,0.0,True,False,2+2,2+2,model_3,2.3379002442926327,0.299725843886097,1.7555098581012207,0.9327387341781982
OLD,steady,4,2,steady_r4_s2,50,1787604625.845504,True,14,0.03866817727456506,0.03866817727456506,0.05310668500904475,False,0.0,0.3733950951956809,False,False,2+2,2+2,model_5,1.5689557290152951,0.2899265084407636,1.9381354329305827,0.7111828258604741
OLD,steady,4,2,steady_r4_s2,51,1787604630.8651533,True,14,0.04497548966808357,0.04497548966808357,0.06944881636530251,False,0.0,0.5441480877213485,False,False,2+2,2+2,model_5,1.464742129871811,0.26673192913584964,2.356867582420111,1.1077059871161326
OLD,steady,4,2,steady_r4_s2,52,1787604635.885341,True,14,0.03856719491166307,0.03856719491166307,0.06524800679663104,False,0.0,0.6918006856884332,False,False,1+3,2+2,model_5,1.1216679898722526,0.1459138827559303,2.4734826273500174,0.7815263367116035
OLD,steady,4,2,steady_r4_s2,53,1787604640.910503,True,14,0.03572519182408536,0.03572519182408536,0.05619158147791145,False,0.0,0.5728839681142867,False,False,1+3,1+3,model_5,1.1269874298866853,0.23794000722344444,2.2700309154660285,0.5331827058402492
OLD,steady,4,2,steady_r4_s2,54,1787604645.9289594,True,14,0.038997652463411324,0.038997652463411324,0.05156212970978066,False,0.0,0.32218547662984787,False,False,1+3,1+3,model_5,1.4477810057704443,0.17888836645975614,2.0960000830025605,0.47626537998028634
OLD,steady,4,2,steady_r4_s2,55,1787604650.949904,True,14,0.03423580280363113,0.03423580280363113,0.04408269336190065,False,0.0,0.2876196774104895,False,False,2+2,1+3,model_5,1.4079922395925186,0.16999425984396777,1.8271165259686317,0.372024399518998
OLD,steady,4,2,steady_r4_s2,56,1787604655.970669,True,14,0.035197523760128094,0.035197523760128094,0.03755473067254968,False,0.0,0.06697081671102777,False,False,2+2,1+3,model_3,1.6389280527667505,0.1423855833118755,1.4369251054937748,0.4365571812997092
OLD,steady,4,2,steady_r4_s2,57,1787604660.989379,True,14,0.03422048412073394,0.03571123973213237,0.03422048412073394,True,0.0435632531129269,0.0,True,False,2+2,1+3,model_3,1.7046076596999553,0.4011697597391236,1.3059779070807713,0.4011697597391237
OLD,steady,4,2,steady_r4_s2,58,1787604666.0271926,True,14,0.03542402472758617,0.03542402472758617,0.04647273853971414,False,0.0,0.31189888492607887,False,False,2+2,1+3,model_5,1.4311498419480309,0.2240970224923856,1.8423274824662395,0.4760449546067657
OLD,steady,4,2,steady_r4_s2,59,1787604671.1023352,True,14,0.04237752321177795,0.04237752321177795,0.05681781808224941,False,0.0,0.34075363013329857,False,False,2+2,2+2,model_5,1.9539648033821666,0.1514513175919074,2.3205984592951476,0.513856051362693
OLD,steady,4,2,steady_r4_s2,60,1787604676.145602,True,14,0.03684469689383346,0.03684469689383346,0.05086015822561366,False,0.0,0.3803929062617939,False,False,2+2,2+2,model_5,1.3902715348754084,0.23165540472915236,1.9176425681773397,0.6196038408043479
OLD,steady,4,2,steady_r4_s2,61,1787604681.1723115,True,14,0.03742751904057492,0.03742751904057492,0.049998400474202676,False,0.0,0.33587268822172667,False,False,2+2,2+2,model_5,1.3830944173930915,0.4103562117726159,1.7729400991352964,0.7213160432711191
OLD,steady,4,2,steady_r4_s2,62,1787604686.1969435,True,14,0.030924777397243548,0.030924777397243548,0.038570963775905416,False,0.0,0.2472511371850135,False,False,2+2,2+2,model_5,1.342177477035652,0.2480376802711309,1.4428212316528322,0.48135759015219926
OLD,steady,4,2,steady_r4_s2,63,1787604691.215972,True,14,0.03434499328864299,0.03434499328864299,0.04855808545415275,False,0.0,0.41383301624372915,False,False,1+3,2+2,model_5,1.1851550459678462,0.13521255608911598,1.9179921454925373,0.504411406597247
OLD,steady,4,2,steady_r4_s2,64,1787604696.2467377,True,14,0.04086065968076524,0.04086065968076524,0.04953673907410399,False,0.0,0.21233331671889102,False,False,2+2,2+2,model_5,1.7222479892316567,0.04417756787933247,1.784051139639431,0.6871742303425299
OLD,steady,4,2,steady_r4_s2,65,1787604701.2762654,True,14,0.04568487444466078,0.04568487444466078,0.050118441312316436,False,0.0,0.09704671232108003,False,False,2+2,2+2,model_3,1.6843959577412106,0.16301482524161204,1.4907498320389307,1.00949475389698
OLD,steady,4,2,steady_r4_s2,66,1787604706.3099024,True,14,0.03963236091245519,0.04038188915559659,0.03963236091245519,True,0.018912026078815865,0.0,True,False,2+2,2+2,model_3,1.5381172483376537,0.24135547228205012,1.1340550353089696,0.8430734069291759
OLD,steady,4,2,steady_r4_s2,67,1787604711.3323276,True,14,0.035601084310023096,0.035601084310023096,0.04655269753286575,False,0.0,0.3076202153696579,False,False,2+2,1+3,model_5,1.1672271312916715,0.37101994447573616,1.390306553128683,0.9320547757472096
OLD,steady,4,2,steady_r4_s2,68,1787604716.356209,True,14,0.03973428466621293,0.03973428466621293,0.05642300006658121,False,0.0,0.42000794881703557,False,False,2+2,1+3,model_5,1.4570272582853425,0.3526601927969296,1.9651989480737375,0.8495593872790306
OLD,steady,4,2,steady_r4_s2,69,1787604721.3830485,True,14,0.04479088558077247,0.04479088558077247,0.06349613293270451,False,0.0,0.4176128046899279,False,False,1+3,1+3,model_5,1.2931843409481387,0.4086017241782396,2.4896215473790844,0.6779921779473586
OLD,steady,4,2,steady_r4_s2,70,1787604726.4128685,True,14,0.031784234196862785,0.031784234196862785,0.041602074355639417,False,0.0,0.3088902535127207,False,False,2+2,1+3,model_5,1.1389067683265741,0.31943347611665607,1.3400832694091087,0.7353077133872623
OLD,steady,4,2,steady_r4_s2,71,1787604731.4445212,True,14,0.04476619632875461,0.04476619632875461,0.0643568122762172,False,0.0,0.43762073962220865,False,False,1+3,1+3,model_5,1.4432639093235018,0.2660405891002259,2.54138821019722,0.6691619834729748
OLD,steady,4,2,steady_r4_s2,72,1787604736.4737384,True,14,0.03848781938375475,0.03848781938375475,0.053886458885908976,False,0.0,0.4000912431181749,False,False,2+2,1+3,model_5,1.5175978627379199,0.28060926055124613,1.9645385940085254,0.723680024866254
OLD,steady,4,2,steady_r4_s2,73,1787604741.4983914,True,14,0.04160467700990291,0.04160467700990291,0.042124919080083284,False,0.0,0.012504413147025332,True,False,2+2,2+2,model_3,1.9019638963974428,0.18197474399144936,1.5501433486191387,0.5513306418954846
OLD,steady,4,2,steady_r4_s2,74,1787604746.525186,True,14,0.03376208433107392,0.03376208433107392,0.04399736413525263,False,0.0,0.3031590023829888,False,False,2+2,2+2,model_5,1.3811144402234923,0.24579220774464955,1.585156601753121,0.6097275286035643
OLD,steady,4,2,steady_r4_s2,75,1787604751.5504594,True,14,0.0404342039219414,0.0404342039219414,0.05492530495214466,False,0.0,0.35838719758594645,False,False,2+2,2+2,model_5,1.8045236431339688,0.1559120148471283,2.160291394072145,0.5797518463334778
OLD,steady,4,2,steady_r4_s2,76,1787604756.5785484,True,14,0.037975001560835206,0.041594837179205396,0.037975001560835206,True,0.09532153968634563,0.0,True,False,2+2,2+2,model_3,2.0113779873304556,0.27638272414279835,1.45311189473175,0.4413363276644468
OLD,steady,4,2,steady_r4_s2,77,1787604761.6041563,True,14,0.04119905488798859,0.04119905488798859,0.05271269925856931,False,0.0,0.2794637984265379,False,False,2+2,2+2,model_5,1.6009026708230765,0.23984455800908835,2.1634604660916055,0.466203136373975
OLD,steady,4,2,steady_r4_s2,78,1787604766.6304524,True,14,0.03937515393479491,0.03937515393479491,0.056566387315710856,False,0.0,0.4366010456590101,False,False,1+3,2+2,model_5,1.394069957320335,0.1589139133693708,2.526700551811888,0.29521090291054664
OLD,steady,4,2,steady_r4_s2,79,1787604771.657453,True,14,0.03889300741402763,0.03889300741402763,0.05725251305222617,False,0.0,0.47205158096302874,False,False,1+3,1+3,model_5,1.367586121310956,0.282258459429475,2.4395656895220075,0.41657432684510365
OLD,steady,4,2,steady_r4_s2,80,1787604776.6822317,True,14,0.044103011392224944,0.044103011392224944,0.06073532217887125,False,0.0,0.3771241523334724,False,False,1+3,1+3,model_5,1.467203082793953,0.2329535881794227,2.3868117104070365,0.6430742253209508
OLD,steady,4,2,steady_r4_s2,81,1787604781.7112026,True,14,0.041444843538848274,0.041444843538848274,0.05616293138815921,False,0.0,0.3551247053331244,False,False,1+3,1+3,model_5,1.3781374924873406,0.2302074663957666,2.1874353890237286,0.6143489733129172
OLD,steady,4,2,steady_r4_s2,82,1787604786.7563372,True,14,0.03882375715930052,0.03882375715930052,0.05800913822526312,False,0.0,0.49416600735579774,False,False,1+3,1+3,model_5,1.1074489909219385,0.170522951034062,2.109117923489631,0.7847676400839446
OLD,steady,4,2,steady_r4_s2,83,1787604791.7826083,True,14,0.0355285821466621,0.0355285821466621,0.047082102659879645,False,0.0,0.325189461980908,False,False,2+2,1+3,model_5,1.3601971368039636,0.26553167018006796,1.6139620636570307,0.734809549895012
OLD,steady,4,2,steady_r4_s2,84,1787604796.8128266,True,14,0.035351270954274934,0.035351270954274934,0.049830025912081945,False,0.0,0.40956815885161646,False,False,2+2,1+3,model_5,1.204400541958379,0.27966256233148235,1.605705816305806,0.8801506716754384
OLD,steady,4,2,steady_r4_s2,85,1787604801.848935,True,14,0.030664018312583172,0.030664018312583172,0.03411828173791651,False,0.0,0.11264875301473003,False,False,2+2,2+2,model_3,1.135351826928258,0.21268708469931802,1.029242013011588,0.6728071122811142
OLD,steady,6,1,steady_r6_s1,1,1787605546.923636,True,14,0.0008962745960397874,0.0011072765588396457,0.0008962745960397874,True,0.23542111282878708,0.0,True,False,3+1,2+2,model_3,0.05411346593607262,0.006308045698515856,0.022258777044151384,0.011179085993473751
OLD,steady,6,1,steady_r6_s1,2,1787605551.9357774,False,14,0.006781486788808202,0.006781486788808202,0.00792978881533688,False,0.0,0.16932894839871596,False,True,2+2,3+1,model_5,0.23777074803882028,0.11595493891952662,0.27963620545807993,0.1159549389195266
OLD,steady,6,1,steady_r6_s1,3,1787605556.9664679,False,14,0.027496809314379773,0.027496809314379773,0.03215281511990371,False,0.0,0.1693289483987158,False,True,2+2,3+1,model_5,1.0888105514379705,0.407390586664955,1.196607858242429,0.407390586664955
OLD,steady,6,1,steady_r6_s1,4,1787605561.9755101,True,14,0.028303760942917536,0.028303760942917536,0.04634779964400935,False,0.0,0.637513817951002,False,True,2+2,3+1,model_5,0.6732453218597534,0.21632509026785762,1.4347460583300293,0.8773935871920151
OLD,steady,6,1,steady_r6_s1,5,1787605567.004667,False,14,0.04228089351716653,0.04228089351716653,0.04944027275378642,False,0.0,0.16932894839871585,False,True,2+2,3+1,model_5,1.1032798565891988,0.7079169071952958,1.7584960745961353,0.7079169071952958
OLD,steady,6,1,steady_r6_s1,6,1787605572.011181,True,14,0.050670940226933754,0.050670940226933754,0.05750288966515719,False,0.0,0.1348297349057668,False,True,2+2,3+1,model_3,2.078546334553911,0.9093567052729579,1.95927377876502,0.9093567052729582
OLD,steady,6,1,steady_r6_s1,7,1787605577.0206718,True,14,0.07139897238032683,0.07453036789697225,0.07139897238032683,True,0.04385771128420661,0.0,True,True,2+2,3+1,model_3,2.8956134442195687,0.46341702923548916,2.0626568335961677,1.4992036205802148
OLD,steady,6,1,steady_r6_s1,8,1787605582.0257142,True,14,0.06386136876167348,0.06386136876167348,0.07001921506895459,False,0.0,0.0964252164757351,True,True,2+2,2+2,model_3,2.2696167056918193,0.5162318824612322,1.996945235003449,1.4960836542372506
OLD,steady,6,1,steady_r6_s1,9,1787605587.05786,True,14,0.07076584964631018,0.07076584964631018,0.07538015513374483,False,0.0,0.06520525805168854,True,True,2+2,2+2,model_3,2.6223136297456846,0.5326000616221442,2.209946746453418,1.550521852035078
OLD,steady,6,1,steady_r6_s1,10,1787605592.0837562,True,14,0.08282217608170848,0.08282217608170848,0.08508573562323658,False,0.0,0.027330355813097406,True,True,2+2,2+2,model_3,3.2968255258332477,0.3886628141496619,2.65771525475092,1.5869329079223393
OLD,steady,6,1,steady_r6_s1,11,1787605597.1075015,True,14,0.07715798773420281,0.08125526080844181,0.07715798773420281,True,0.05310238375258654,0.0,True,True,2+2,2+2,model_3,3.0157885791649677,0.4129859149931354,2.073584953460556,1.775573879951569
OLD,steady,6,1,steady_r6_s1,12,1787605602.116103,True,14,0.0679471978796518,0.0679471978796518,0.08612001471577586,False,0.0,0.26745498568332127,False,True,2+2,2+2,model_5,2.482725397556731,0.46592663115153554,2.7723417348336445,1.523903218038127
