arm,cond,cycle,timestamp,model,gpu,weighted_token_rate,token_rate,input_rate,decode_token_tput,cell_size,tpot_slo_s,kvpr0,kvpr1,decision,moved_model,resid
cooldown30,steady8s1,78,1787608280.632258,model_3,1,4.1391059553698994,1231.4833417873222,710.1,521.3833417873221,114688,0.03177899122238159,0.026275653890871067,0.14272585757818237,,,1.1890873398400992e-16
cooldown30,steady8s1,78,1787608280.632258,model_4,1,0.5763046898023596,624.4418897322184,464.6333333333333,159.80855639888512,36864,0.0371999591588974,0.026275653890871067,0.14272585757818237,,,1.1890873398400992e-16
cooldown30,steady8s1,78,1787608280.632258,model_5,1,2.754002155232813,865.1065580593946,590.2666666666667,274.83989139272796,131072,0.0383455865085125,0.026275653890871067,0.14272585757818237,,,1.1890873398400992e-16
cooldown30,steady8s1,78,1787608280.632258,model_6,0,1.707045069086024,1116.3656802032385,903.6,212.7656802032385,57344,0.03492606058716774,0.026275653890871067,0.14272585757818237,,,1.1890873398400992e-16
cooldown30,steady8s1,79,1787608285.6855314,model_3,1,3.679606015251456,1094.7710836548615,699.0333333333333,395.7377503215282,114688,0.03177899122238159,0.029469497456212537,0.12905102273313657,,,2.630176913281606e-16
cooldown30,steady8s1,79,1787608285.6855314,model_4,1,0.5342984557320833,578.9269865091112,457.96666666666664,120.96031984244456,36864,0.0371999591588974,0.029469497456212537,0.12905102273313657,,,2.630176913281606e-16
cooldown30,steady8s1,79,1787608285.6855314,model_5,1,2.539849736310201,797.8354915926463,554.4333333333333,243.40215825931307,131072,0.0383455865085125,0.029469497456212537,0.12905102273313657,,,2.630176913281606e-16
cooldown30,steady8s1,79,1787608285.6855314,model_6,0,1.9145388552460887,1252.0615361120392,914.4666666666667,337.5948694453725,57344,0.03492606058716774,0.029469497456212537,0.12905102273313657,,,2.630176913281606e-16
cooldown30,steady8s1,80,1787608290.755928,model_3,1,3.819143207551813,1136.2867466338992,716.4666666666667,419.82007996723246,114688,0.03177899122238159,0.040989903786839914,0.12942400272072593,,,1.3112985748111146e-16
cooldown30,steady8s1,80,1787608290.755928,model_4,1,0.5034466330571581,545.4981930363034,414.6333333333333,130.86485970297008,36864,0.0371999591588974,0.040989903786839914,0.12942400272072593,,,1.3112985748111146e-16
cooldown30,steady8s1,80,1787608290.755928,model_5,1,2.4506838955274586,769.8260895413581,552.3,217.52608954135815,131072,0.0383455865085125,0.040989903786839914,0.12942400272072593,,,1.3112985748111146e-16
cooldown30,steady8s1,80,1787608290.755928,model_6,0,2.6629827532454216,1741.5255206401962,894.0666666666667,847.4588539735295,57344,0.03492606058716774,0.040989903786839914,0.12942400272072593,,,1.3112985748111146e-16
cooldown30,steady8s1,81,1787608295.8121462,model_3,1,4.515574195234461,1343.4916767041243,842.0666666666667,501.4250100374576,114688,0.03177899122238159,0.027062063426385365,0.14421136658969952,,,3.5305159571137386e-16
cooldown30,steady8s1,81,1787608295.8121462,model_4,1,0.5012338623206123,543.1005954378063,355.3,187.8005954378063,36864,0.0371999591588974,0.027062063426385365,0.14421136658969952,,,3.5305159571137386e-16
cooldown30,steady8s1,81,1787608295.8121462,model_5,1,2.5303473482476617,794.8505345131799,587.0666666666667,207.7838678465132,131072,0.0383455865085125,0.027062063426385365,0.14421136658969952,,,3.5305159571137386e-16
cooldown30,steady8s1,81,1787608295.8121462,model_6,0,1.7581355776403442,1149.7776219071038,802.9666666666667,346.8109552404371,57344,0.03492606058716774,0.027062063426385365,0.14421136658969952,,,3.5305159571137386e-16
cooldown30,steady8s1,82,1787608300.8693435,model_3,1,4.745766007462462,1411.9792644178062,873.3,538.6792644178063,114688,0.03177899122238159,0.02719677309100906,0.14995650164161914,,,2.2635031953417513e-16
cooldown30,steady8s1,82,1787608300.8693435,model_4,1,0.6187585600378047,670.4418189803374,337.96666666666664,332.4751523136708,36864,0.0371999591588974,0.02719677309100906,0.14995650164161914,,,2.2635031953417513e-16
cooldown30,steady8s1,82,1787608300.8693435,model_5,1,2.4832966463418926,780.0706365735076,593.2666666666667,186.80396990684096,131072,0.0383455865085125,0.02719677309100906,0.14995650164161914,,,2.2635031953417513e-16
cooldown30,steady8s1,82,1787608300.8693435,model_6,0,1.7668872330590513,1155.5009902770087,658.0333333333333,497.46765694367537,57344,0.03492606058716774,0.02719677309100906,0.14995650164161914,,,2.2635031953417513e-16
cooldown30,steady8s1,83,1787608305.9543293,model_3,1,4.139049414519768,1231.46651952768,850.8666666666667,380.59985286101335,114688,0.03177899122238159,0.030671576720584525,0.15379265664326847,,,2.2070430931913566e-16
cooldown30,steady8s1,83,1787608305.9543293,model_4,1,0.761746220791482,825.3728592257955,369.53333333333336,455.8395258924622,36864,0.0371999591588974,0.030671576720584525,0.15379265664326847,,,2.2070430931913566e-16
cooldown30,steady8s1,83,1787608305.9543293,model_5,1,3.147786854447304,988.8049818629532,717.9,270.90498186295326,131072,0.0383455865085125,0.030671576720584525,0.15379265664326847,,,2.2070430931913566e-16
cooldown30,steady8s1,83,1787608305.9543293,model_6,0,1.9926340946421932,1303.1339106075443,753.3333333333334,549.8005772742109,57344,0.03492606058716774,0.030671576720584525,0.15379265664326847,,,2.2070430931913566e-16
cooldown30,steady8s1,84,1787608311.0089836,model_3,1,3.3225224205877315,988.5301458302548,727.8333333333334,260.69681249692144,114688,0.03177899122238159,0.025378489132059093,0.12496883058877607,,,4.07414015593614e-16
cooldown30,steady8s1,84,1787608311.0089836,model_4,1,0.529386781100214,573.6050527418776,365.8333333333333,207.77171940854424,36864,0.0371999591588974,0.025378489132059093,0.12496883058877607,,,4.07414015593614e-16
cooldown30,steady8s1,84,1787608311.0089836,model_5,1,2.6882076257070855,844.4387169435159,649.9333333333333,194.50538361018266,131072,0.0383455865085125,0.025378489132059093,0.12496883058877607,,,4.07414015593614e-16
cooldown30,steady8s1,84,1787608311.0089836,model_6,0,1.6487591484368778,1078.2481151605095,693.7,384.5481151605095,57344,0.03492606058716774,0.025378489132059093,0.12496883058877607,,,4.07414015593614e-16
cooldown30,steady8s1,85,1787608316.0956173,model_3,1,2.54897947297984,758.3825573394813,677.4666666666667,80.91589067281461,114688,0.03177899122238159,0.012247802001091393,0.09757710208921726,,,1.7392759846348408e-16
cooldown30,steady8s1,85,1787608316.0956173,model_4,1,0.4093303894854663,443.5206696353402,353.96666666666664,89.55400296867356,36864,0.0371999591588974,0.012247802001091393,0.09757710208921726,,,1.7392759846348408e-16
cooldown30,steady8s1,85,1787608316.0956173,model_5,1,2.14828867362957,674.8355721619066,612.9,61.935572161906634,131072,0.0383455865085125,0.012247802001091393,0.09757710208921726,,,1.7392759846348408e-16
cooldown30,steady8s1,85,1787608316.0956173,model_6,0,0.7957004647701229,520.3686221751226,520.3666666666667,0.0019555084559215175,57344,0.03492606058716774,0.012247802001091393,0.09757710208921726,,,1.7392759846348408e-16
cooldown30,steady8s2,1,1787609062.524536,model_3,1,6.392737038233931e-09,1.9019926660245075e-06,0.0,1.9019926660245075e-06,114688,0.03177899122238159,0.0,0.0002835210839539682,,,0.0
cooldown30,steady8s2,1,1787609062.524536,model_4,0,0.0,0.0,0.0,0.0,36864,0.0371999591588974,0.0,0.0002835210839539682,,,0.0
cooldown30,steady8s2,1,1787609062.524536,model_5,0,0.0,0.0,0.0,0.0,131072,0.0383455865085125,0.0,0.0002835210839539682,,,0.0
cooldown30,steady8s2,1,1787609062.524536,model_6,1,0.016718323774556426,10.933374420180657,10.933333333333334,4.108684732351264e-05,57344,0.03492606058716774,0.0,0.0002835210839539682,,,0.0
cooldown30,steady8s2,2,1787609067.5272422,model_3,1,1.1644275168715195,346.44512733134485,80.73333333333333,265.7117939980115,114688,0.03177899122238159,0.009264309921376125,0.029912704336251237,MIGRATE,model_6,3.3145792715368394e-07
cooldown30,steady8s2,2,1787609067.5272422,model_4,0,0.05378778601151035,58.28053690324522,18.2,40.08053690324522,36864,0.0371999591588974,0.009264309921376125,0.029912704336251237,MIGRATE,model_6,3.3145792715368394e-07
cooldown30,steady8s2,2,1787609067.5272422,model_5,0,0.4866363241872021,152.86563034976166,168.5,-15.634369650238341,131072,0.0383455865085125,0.009264309921376125,0.029912704336251237,MIGRATE,model_6,3.3145792715368394e-07
cooldown30,steady8s2,2,1787609067.5272422,model_6,1,0.5994282590619661,392.0114051347477,152.96666666666667,239.04473846808102,57344,0.03492606058716774,0.009264309921376125,0.029912704336251237,MIGRATE,model_6,3.3145792715368394e-07
cooldown30,steady8s2,3,1787609074.1310253,model_3,1,1.4621069780368323,435.01191000616717,115.4,319.61191000616714,114688,0.03177899122238159,0.06578134150492888,0.01996050481961546,,,1.532547274345297e-16
cooldown30,steady8s2,3,1787609074.1310253,model_4,0,0.5787982371649438,627.1437164825142,46.233333333333334,580.9103831491808,36864,0.0371999591588974,0.06578134150492888,0.01996050481961546,,,1.532547274345297e-16
cooldown30,steady8s2,3,1787609074.1310253,model_5,0,1.74012301063528,546.6196987065823,245.63333333333333,300.986365373249,131072,0.0383455865085125,0.06578134150492888,0.01996050481961546,,,1.532547274345297e-16
cooldown30,steady8s2,3,1787609074.1310253,model_6,0,0.578798237164944,378.51987591577546,306.1,72.41987591577544,57344,0.03492606058716774,0.06578134150492888,0.01996050481961546,,,1.532547274345297e-16
cooldown30,steady8s2,4,1787609079.1658368,model_3,1,2.044898556678118,608.4063890480891,206.8,401.60638904808906,114688,0.03177899122238159,0.0632808579705405,0.027916703845435063,,,3.1862088745095073e-16
cooldown30,steady8s2,4,1787609079.1658368,model_4,0,0.12494460690029272,135.3808980305621,88.43333333333334,46.947564697228756,36864,0.0371999591588974,0.0632808579705405,0.027916703845435063,,,3.1862088745095073e-16
cooldown30,steady8s2,4,1787609079.1658368,model_5,0,1.580671484684587,496.531662090336,347.73333333333335,148.79832875700265,131072,0.0383455865085125,0.0632808579705405,0.027916703845435063,,,3.1862088745095073e-16
cooldown30,steady8s2,4,1787609079.1658368,model_6,0,1.081955140187718,707.5721712911517,439.8333333333333,267.73883795781836,57344,0.03492606058716774,0.0632808579705405,0.027916703845435063,,,3.1862088745095073e-16
cooldown30,steady8s2,5,1787609084.1719391,model_3,1,2.2229610062548786,661.3842405010435,290.8,370.58424050104344,114688,0.03177899122238159,0.09042790718246238,0.030347590529076846,,,2.2296881298544e-16
cooldown30,steady8s2,5,1787609084.1719391,model_4,0,0.879998556476318,953.5024984026192,97.46666666666667,856.0358317359525,36864,0.0371999591588974,0.09042790718246238,0.030347590529076846,,,2.2296881298544e-16
cooldown30,steady8s2,5,1787609084.1719391,model_5,0,2.2234228452373173,698.437247443358,494.6666666666667,203.77058077669136,131072,0.0383455865085125,0.09042790718246238,0.030347590529076846,,,2.2296881298544e-16
cooldown30,steady8s2,5,1787609084.1719391,model_6,0,0.879998556476318,575.4975102119264,572.2333333333333,3.264176878593048,57344,0.03492606058716774,0.09042790718246238,0.030347590529076846,,,2.2296881298544e-16
cooldown30,steady8s2,6,1787609089.2138307,model_3,1,2.763364930719999,822.1673753110864,383.1,439.0673753110864,114688,0.03177899122238159,0.1245645071603843,0.03772511850812286,,,3.2372950505508954e-16
