arm,cond,cycle,timestamp,rate_window_s,current_shape,plan_shape,plan_id,plan_changed,convergence_gap,cooldown_active,decision,reason,kvpr0,kvpr1,peak_kvpr
cooldown0,steady8s1,2,1787632128.2468565,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.016418599076552045,0.005476924671372293,0.016418599076552045
cooldown0,steady8s1,3,1787632133.3504903,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.045460978681504435,0.020479545807054987,0.045460978681504435
cooldown0,steady8s1,4,1787632139.0421576,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0544740343676387,0.05952922555918126,0.05952922555918126
cooldown0,steady8s1,5,1787632144.06553,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04738647629954252,0.07062908561418468,0.07062908561418468
cooldown0,steady8s1,6,1787632149.072073,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.058375785751022306,0.09395204814820036,0.09395204814820036
cooldown0,steady8s1,7,1787632154.104499,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.05828037963929438,0.10666314329895762,0.10666314329895762
cooldown0,steady8s1,8,1787632159.1302824,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.03714960124225549,0.10582338428677501,0.10582338428677501
cooldown0,steady8s1,9,1787632164.168588,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07204535297180045,0.06696244112651985,0.07204535297180045
cooldown0,steady8s1,10,1787632169.181956,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.08573914682942202,0.05684165135052499,0.08573914682942202
cooldown0,steady8s1,11,1787632174.1959248,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07651776348255408,0.052995178296436275,0.07651776348255408
cooldown0,steady8s1,12,1787632179.2257624,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.074692734060454,0.07099585550921182,0.074692734060454
cooldown0,steady8s1,13,1787632184.2404408,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07429921555924669,0.06444603110571491,0.07429921555924669
cooldown0,steady8s1,14,1787632189.2862434,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0844741499522413,0.05604179242308281,0.0844741499522413
cooldown0,steady8s1,15,1787632194.3042936,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0875281949760511,0.053908251154436836,0.0875281949760511
cooldown0,steady8s1,16,1787632199.3678868,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0944719370759064,0.05105177375504689,0.0944719370759064
cooldown0,steady8s1,17,1787632204.3865054,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 1), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.09672563470075053,0.03966364322360201,0.09672563470075053
cooldown0,steady8s1,18,1787632209.4036674,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 1), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04146658101518295,0.07920552739911386,0.07920552739911386
cooldown0,steady8s1,19,1787632214.4249015,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.036205751734467474,0.09726217090789542,0.09726217090789542
cooldown0,steady8s1,20,1787632219.4699776,30.0,1+3,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.07149463144783964,0.04781764375120175,0.07149463144783964
cooldown0,steady8s1,21,1787632224.4874408,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.09028849630502928,0.03688809578194373,0.09028849630502928
cooldown0,steady8s1,22,1787632229.5050235,30.0,1+3,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.11724723421779494,0.043006801893488156,0.11724723421779494
cooldown0,steady8s1,23,1787632234.8519661,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05766292522152234,0.07156765900865432,0.07156765900865432
cooldown0,steady8s1,24,1787632239.873753,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05498494483306045,0.07483736906679087,0.07483736906679087
cooldown0,steady8s1,25,1787632244.897315,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0638250852815327,0.09153190744143405,0.09153190744143405
cooldown0,steady8s1,26,1787632249.9208355,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06279144018700626,0.09461177524869105,0.09461177524869105
cooldown0,steady8s1,27,1787632254.9493115,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.04821089249950665,0.08535566015576374,0.08535566015576374
cooldown0,steady8s1,28,1787632259.9758933,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0697713089344039,0.07915563004926984,0.07915563004926984
cooldown0,steady8s1,29,1787632265.0003688,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06878580368465707,0.09709491641355918,0.09709491641355918
cooldown0,steady8s1,30,1787632270.0216236,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.04890570682991954,0.08442588828716967,0.08442588828716967
cooldown0,steady8s1,31,1787632275.0449936,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06419790802507586,0.08474959698814281,0.08474959698814281
cooldown0,steady8s1,32,1787632280.0669262,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06226415627873373,0.08287166944685335,0.08287166944685335
cooldown0,steady8s1,33,1787632285.0917003,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06559504964600524,0.09837025003271542,0.09837025003271542
cooldown0,steady8s1,34,1787632290.1154137,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.057302663868421894,0.1029595317236727,0.1029595317236727
cooldown0,steady8s1,35,1787632295.1509032,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05103147491178256,0.08396944174627805,0.08396944174627805
cooldown0,steady8s1,36,1787632300.2085567,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.04654353488716249,0.08310724431071136,0.08310724431071136
cooldown0,steady8s1,37,1787632305.262144,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.049301621728096066,0.08173088351558845,0.08173088351558845
cooldown0,steady8s1,38,1787632310.290559,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05816712404695531,0.09224288181196842,0.09224288181196842
cooldown0,steady8s1,39,1787632315.3210065,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06682724043408408,0.0840346257169024,0.0840346257169024
cooldown0,steady8s1,40,1787632320.3519776,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07331563156131286,0.08566078841210682,0.08566078841210682
cooldown0,steady8s1,41,1787632325.3840466,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06144511884991708,0.08507723575191274,0.08507723575191274
cooldown0,steady8s1,42,1787632330.4151158,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06661362084623002,0.07618452407997656,0.07618452407997656
cooldown0,steady8s1,43,1787632335.4924417,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06269968135959901,0.0739057632003392,0.0739057632003392
cooldown0,steady8s1,44,1787632340.539471,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06950663106726282,0.07730977247759152,0.07730977247759152
cooldown0,steady8s1,45,1787632345.585548,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05579788073467583,0.08158311264584353,0.08158311264584353
cooldown0,steady8s1,46,1787632350.6205769,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06516580599448657,0.08484753285272682,0.08484753285272682
cooldown0,steady8s1,47,1787632355.6553085,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.057714300154873145,0.07539595867903591,0.07539595867903591
cooldown0,steady8s1,48,1787632360.6892457,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.052891038916225944,0.07001246646132847,0.07001246646132847
cooldown0,steady8s1,49,1787632365.7477522,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.037764094523121634,0.07239645762822765,0.07239645762822765
cooldown0,steady8s1,50,1787632370.8064325,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.04568197156754441,0.08141994378230438,0.08141994378230438
cooldown0,steady8s1,51,1787632375.848008,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.030721361071842347,0.07735192673737844,0.07735192673737844
cooldown0,steady8s1,52,1787632380.9075418,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.043909472970667274,0.07875081345927055,0.07875081345927055
cooldown0,steady8s1,53,1787632385.974213,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.045287775600209614,0.07535237686942728,0.07535237686942728
cooldown0,steady8s1,54,1787632391.0141673,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.04511055480348807,0.06870587826122551,0.06870587826122551
cooldown0,steady8s1,55,1787632396.05264,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.062041366889457085,0.07498023251467643,0.07498023251467643
cooldown0,steady8s1,56,1787632401.091276,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05855650171412152,0.08103817442209837,0.08103817442209837
cooldown0,steady8s1,57,1787632406.132309,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05635419016864913,0.08898614038872087,0.08898614038872087
cooldown0,steady8s1,58,1787632411.172985,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.04383496301299735,0.09861795776773942,0.09861795776773942
cooldown0,steady8s1,59,1787632416.222463,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.059848299935617216,0.08253113208837874,0.08253113208837874
cooldown0,steady8s1,60,1787632421.2662466,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06571915938495715,0.08457884216024858,0.08457884216024858
cooldown0,steady8s1,61,1787632426.3166375,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0543095807081563,0.08646243617793387,0.08646243617793387
cooldown0,steady8s1,62,1787632431.3576386,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06201972060633212,0.09573692738513766,0.09573692738513766
cooldown0,steady8s1,63,1787632436.3982503,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07419615879393128,0.09920161502241612,0.09920161502241612
cooldown0,steady8s1,64,1787632441.4664063,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06542235353930312,0.1010604309745624,0.1010604309745624
cooldown0,steady8s1,65,1787632446.5090287,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06623371501112682,0.10473288969097677,0.10473288969097677
cooldown0,steady8s1,66,1787632451.55757,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06855482273887538,0.0950043877873963,0.0950043877873963
cooldown0,steady8s1,67,1787632456.60388,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.056770940634066416,0.09935012540154554,0.09935012540154554
cooldown0,steady8s1,68,1787632461.6643548,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.057648241583678386,0.10425601679761536,0.10425601679761536
cooldown0,steady8s1,69,1787632466.7198553,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.049979039271239915,0.09506649219088023,0.09506649219088023
cooldown0,steady8s1,70,1787632471.7682776,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.05052948163587938,0.09238449228535031,0.09238449228535031
cooldown0,steady8s1,71,1787632476.8154354,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05300368969912992,0.08195774562275202,0.08195774562275202
cooldown0,steady8s1,72,1787632481.8627207,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0541746849986068,0.09315091416803782,0.09315091416803782
cooldown0,steady8s1,73,1787632486.9347467,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.050928292362980764,0.09565316768614698,0.09565316768614698
cooldown0,steady8s1,74,1787632491.9835246,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.05018433093983863,0.09777848672075629,0.09777848672075629
cooldown0,steady8s1,75,1787632497.0353508,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06315326390705427,0.0895488878885168,0.0895488878885168
cooldown0,steady8s1,76,1787632502.0825408,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.061521126042173115,0.1094849062257962,0.1094849062257962
cooldown0,steady8s1,77,1787632507.134742,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06744585620595768,0.1081574715827613,0.1081574715827613
cooldown0,steady8s1,78,1787632512.187309,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.056289282423539304,0.10004217996811968,0.10004217996811968
cooldown0,steady8s1,79,1787632517.248248,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06201568009573819,0.08556511490583107,0.08556511490583107
cooldown0,steady8s1,80,1787632522.3133798,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06369747682676752,0.08188458591356484,0.08188458591356484
cooldown0,steady8s1,81,1787632527.3718865,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06401453519206818,0.08629742098340584,0.08629742098340584
cooldown0,steady8s1,82,1787632532.4442441,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0692182684435887,0.09539950625967,0.09539950625967
cooldown0,steady8s1,83,1787632537.4994967,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07257947793844417,0.08360700862605265,0.08360700862605265
cooldown0,steady8s1,84,1787632542.5552993,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.06369912279258969,0.10052227480614827,0.10052227480614827
cooldown0,steady8s1,85,1787632547.612277,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.050506581792356516,0.08536271025619642,0.08536271025619642
cooldown0,steady8s1,86,1787632552.6651156,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.03862257386775116,0.06816469390666215,0.06816469390666215
cooldown0,steady8s2,1,1787632726.1657133,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0004922759656591165,0.0006817607345028799,0.0006817607345028799
cooldown0,steady8s2,2,1787632731.1731691,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.009578169853303672,0.027678118508014847,0.027678118508014847
cooldown0,steady8s2,3,1787632737.4785883,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.07447246900345987,0.018815401180601845,0.07447246900345987
cooldown0,steady8s2,4,1787632743.5725222,30.0,2+2,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04585776462604903,0.03317865504565526,0.04585776462604903
cooldown0,steady8s2,5,1787632748.577047,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05597160928945874,0.056280319706091944,0.056280319706091944
cooldown0,steady8s2,6,1787632753.6057384,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07624706364962967,0.06201270136227625,0.07624706364962967
cooldown0,steady8s2,7,1787632758.6158698,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07130874020002373,0.052628227779654396,0.07130874020002373
cooldown0,steady8s2,8,1787632763.6270192,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06761030661819001,0.05471609058752594,0.06761030661819001
cooldown0,steady8s2,9,1787632768.6379461,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06718665438306483,0.05916030732811745,0.06718665438306483
cooldown0,steady8s2,10,1787632773.6710057,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06820981234089418,0.05679219964776792,0.06820981234089418
cooldown0,steady8s2,11,1787632778.6835127,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.059480347494272924,0.05728853521599901,0.059480347494272924
cooldown0,steady8s2,12,1787632783.6939328,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.059620847434606994,0.0528318620901897,0.059620847434606994
cooldown0,steady8s2,13,1787632788.707004,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.055105354413324495,0.059362252118305814,0.059362252118305814
cooldown0,steady8s2,14,1787632793.720895,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06162451398239586,0.07002068012657314,0.07002068012657314
cooldown0,steady8s2,15,1787632798.7366724,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06769589215375241,0.07686295411807498,0.07686295411807498
cooldown0,steady8s2,16,1787632804.0148556,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04885432550293841,0.0816585459183868,0.0816585459183868
cooldown0,steady8s2,17,1787632809.0304725,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05967510340001586,0.06411678410162798,0.06411678410162798
cooldown0,steady8s2,18,1787632814.0466692,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.08698005783692797,0.06885598117180411,0.08698005783692797
cooldown0,steady8s2,19,1787632819.0696194,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.06210606993774451,0.07825993833986092,0.07825993833986092
cooldown0,steady8s2,20,1787632824.083206,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.065264389660977,0.06096561131379055,0.065264389660977
cooldown0,steady8s2,21,1787632829.120266,30.0,2+2,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.08563880418628224,0.05748078460241889,0.08563880418628224
cooldown0,steady8s2,22,1787632834.1355011,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06525250019211364,0.06886158762858974,0.06886158762858974
cooldown0,steady8s2,23,1787632839.1517444,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.053474529157175744,0.0730056860634301,0.0730056860634301
cooldown0,steady8s2,24,1787632844.1696346,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06731884153010878,0.06568899755150724,0.06731884153010878
