window_s,workload,rate,seed,cond,cycle,timestamp,replay_match,rank1_model,optimum_is_colocated,separated_penalty,plan_colocated,residency_colocated,residency_shape,plan_id,migration,cand_model,wrate_model_3,wrate_model_4,wrate_model_5,wrate_model_6
30,steady,10,3,steady_r10_s3,67,1787647009.0501645,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,3.3307228472892603,0.932854218531622,5.229008274910118,2.5768682375904515
30,steady,10,3,steady_r10_s3,68,1787647014.1072176,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,3.1748805559044384,1.0604932814401915,4.831290820228153,2.5451644490786522
30,steady,10,3,steady_r10_s3,69,1787647019.1673424,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,3.0380844108427087,1.0857809953363813,4.382213907684379,2.6988404528289256
30,steady,10,3,steady_r10_s3,70,1787647024.227837,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.9084585796908478,1.0801819565539326,4.334780689369853,2.6685638600089945
30,steady,10,3,steady_r10_s3,71,1787647029.2896671,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.927840834478463,1.1126068244741183,3.7301397990876164,2.745427418011423
30,steady,10,3,steady_r10_s3,72,1787647034.4014456,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.9743358387377743,1.1122069443038254,3.8611913083011253,2.8037377290586543
30,steady,10,3,steady_r10_s3,73,1787647039.4621956,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.9984236120287426,1.0825198178783753,3.832222027317086,2.6803381224840965
30,steady,10,3,steady_r10_s3,74,1787647044.5531218,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.77972903777772,1.0809509391501821,4.036174254611306,2.6872189659632824
30,steady,10,3,steady_r10_s3,75,1787647049.6349332,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.79541409945556,1.0242840843639163,4.44917220915298,2.778354266245609
30,steady,10,3,steady_r10_s3,76,1787647054.7009335,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.7628149026851982,0.9673096739161022,5.079811172113206,2.8604644214271535
30,steady,10,3,steady_r10_s3,77,1787647059.7688065,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.865660768541314,0.8489918832404535,5.019431974750867,2.7286580671253535
30,steady,10,3,steady_r10_s3,78,1787647064.8365958,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.6319533495415017,0.7189838134309012,4.916819173609602,2.6303357476753653
30,steady,10,3,steady_r10_s3,79,1787647069.9045005,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.52406557893261,0.6766834327511952,4.688991165284581,2.638080132925965
30,steady,10,3,steady_r10_s3,80,1787647074.9724832,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.652904110496902,0.5426761722017384,4.8747977989953934,2.6231489214384056
30,steady,10,3,steady_r10_s3,81,1787647080.0413854,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.510285076148952,0.5368001388902233,4.512416500239014,2.521408659999258
30,steady,10,3,steady_r10_s3,82,1787647085.140506,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.464571334207984,0.5638106130872265,4.023122160981133,2.4134050845180752
30,steady,10,3,steady_r10_s3,83,1787647090.240579,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.374497101657481,0.5905752065447372,4.138256482840775,2.403208072093172
30,steady,10,3,steady_r10_s3,84,1787647095.3127007,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,2.433204180317088,0.6314910767220945,4.005507140309522,2.62844670855587
30,steady,10,3,steady_r10_s3,85,1787647100.3843987,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,1.9353149598491617,0.5880216229648434,3.654798445612646,2.245607288218391
30,steady,10,3,steady_r10_s3,86,1787647105.4562438,True,model_5,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,1.5945005045091916,0.5237249597726961,3.0863426279148665,1.7299897171714005
30,steady,10,4,steady_r10_s4,1,1787647874.1000955,True,model_3,False,0.0,False,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",False,,0.0028009038710428025,0.00021534796083191507,0.002652864558977878,0.00020388433647089394
30,steady,10,4,steady_r10_s4,2,1787647879.106961,True,model_3,True,0.3144609760773458,True,False,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}",True,model_6,0.4407504046137736,0.044238253767017705,0.045311106668864176,0.1904768416646945
30,steady,10,4,steady_r10_s4,3,1787647885.2052634,True,model_3,True,0.19829346182813717,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,1.1471381894242902,0.09453824223982739,0.5821459775684479,0.6554806211609625
30,steady,10,4,steady_r10_s4,4,1787647890.2136855,True,model_3,True,0.40369007086995246,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,2.0789428892428106,0.22931521356212647,0.8578322819964257,0.9364300133724107
30,steady,10,4,steady_r10_s4,5,1787647895.244793,True,model_3,True,0.4075663757715229,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,2.9382601968787414,0.3595390950203601,1.1767046037802285,1.1219651871894463
30,steady,10,4,steady_r10_s4,6,1787647900.2535155,True,model_3,True,0.38915921062036346,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,3.6147344998129993,0.5466456635280592,1.566679244701068,1.6234104031086036
30,steady,10,4,steady_r10_s4,7,1787647905.2648265,True,model_3,True,0.4114373338981286,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.593258276200513,0.6732394949437401,1.9234329198413223,1.9086455806481233
30,steady,10,4,steady_r10_s4,8,1787647910.2775154,True,model_3,True,0.3492662540426357,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",True,model_4,4.766354135430958,0.7087413579549572,2.1824586153799217,2.16130691491693
30,steady,10,4,steady_r10_s4,9,1787647915.3018286,True,model_3,True,0.26964318254000125,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.5556141281736995,0.7082770372795778,2.124312850720053,2.3877640108014337
30,steady,10,4,steady_r10_s4,10,1787647920.3162544,True,model_3,True,0.14497736174825357,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.442121503319045,0.651363913830471,2.32306608482765,2.744149741995635
30,steady,10,4,steady_r10_s4,11,1787647925.3267627,True,model_3,True,0.10468813335425442,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.499708086907685,0.5817761406245163,2.3790948918314516,2.9611311575696804
30,steady,10,4,steady_r10_s4,12,1787647930.342092,True,model_3,True,0.12221221088345542,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.621043242601259,0.4621048659935689,2.371772990237429,2.9721917559205298
30,steady,10,4,steady_r10_s4,13,1787647935.3580468,True,model_3,True,0.12074359605613114,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.62709319496271,0.4555829351829564,2.469292384857985,2.9609272755724296
30,steady,10,4,steady_r10_s4,14,1787647940.3751829,True,model_3,True,0.17515734728492666,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.945948091642224,0.49751413130605704,2.7622749404858076,2.8505251740611817
30,steady,10,4,steady_r10_s4,15,1787647945.3903122,True,model_3,True,0.2627172005376294,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.365411455369594,0.5440599313797838,2.709529745957648,2.682583377687806
30,steady,10,4,steady_r10_s4,16,1787647950.4039946,True,model_3,True,0.23879234128636545,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.350174538311121,0.537168828433477,2.958262327007414,2.1937250343954586
30,steady,10,4,steady_r10_s4,17,1787647955.4268465,True,model_3,True,0.2396923043891212,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.41739623121615,0.5741469748695366,3.039227753347419,2.071446755835576
30,steady,10,4,steady_r10_s4,18,1787647960.4503014,True,model_3,True,0.24549124144120713,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.600351272072666,0.5954663637968961,3.147782971100793,2.04626741882212
30,steady,10,4,steady_r10_s4,19,1787647965.4715645,True,model_3,True,0.15642955126572677,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.1851452822292785,0.6065104599762732,3.1848169603441248,2.2669190013428553
30,steady,10,4,steady_r10_s4,20,1787647970.4942093,True,model_3,True,0.14650128235355908,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.907967835150885,0.5526736725800748,3.0153519723166173,2.3132510532505077
30,steady,10,4,steady_r10_s4,21,1787647975.517039,True,model_3,True,0.22095720656054826,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.409553700377229,0.5008367590148888,3.043578451224142,2.2949526539580694
30,steady,10,4,steady_r10_s4,22,1787647980.5410123,True,model_3,True,0.2534211641078893,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.635754697002645,0.5018827945967559,2.9696165873198384,2.566829525569989
30,steady,10,4,steady_r10_s4,23,1787647985.568693,True,model_3,True,0.2786994905370609,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.78453871063244,0.5095122680631807,2.919954962775773,2.6810544901895996
30,steady,10,4,steady_r10_s4,24,1787647990.5972962,True,model_3,True,0.27289040836900014,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.561362690187749,0.48760835470734515,2.7978170784804313,2.6791684465267096
30,steady,10,4,steady_r10_s4,25,1787647995.6484478,True,model_3,True,0.2510304664933515,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.846270631950224,0.4454619859595131,3.0936645340976447,2.656079106378264
30,steady,10,4,steady_r10_s4,26,1787648000.6961224,True,model_3,True,0.3230979126255615,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.299792986749473,0.47142679170888807,3.0363626596237223,2.7506803981479
30,steady,10,4,steady_r10_s4,27,1787648005.72695,True,model_3,True,0.30121002557267956,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.809858881626667,0.5414451338280806,2.8610613695664635,2.6194819929217728
30,steady,10,4,steady_r10_s4,28,1787648010.7593453,True,model_3,True,0.29456592752034144,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.79899137460702,0.533538825659683,2.9176204419638725,2.5169292934176153
30,steady,10,4,steady_r10_s4,29,1787648015.7869995,True,model_3,True,0.3823281110714558,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.199296555856457,0.4943458181576431,2.8136281512519394,2.527123291580605
30,steady,10,4,steady_r10_s4,30,1787648020.8142798,True,model_3,True,0.44061923438778766,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.751746835380943,0.5593191924569585,2.9445735458830873,2.472330085215672
30,steady,10,4,steady_r10_s4,31,1787648025.8759308,True,model_3,True,0.4542415857035748,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.183499458023778,0.5599035413227872,2.369013351547949,2.394237264214142
30,steady,10,4,steady_r10_s4,32,1787648030.9169319,True,model_3,True,0.4528656827362675,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.440510397230664,0.5783003875004766,2.4216463381371742,2.479103145569741
30,steady,10,4,steady_r10_s4,33,1787648035.9542181,True,model_3,True,0.45773942414874985,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.614502545699845,0.541722240488914,2.482237866044742,2.5102461206497844
30,steady,10,4,steady_r10_s4,34,1787648040.9925396,True,model_3,True,0.4028381128939779,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.717911916618742,0.5937746754443303,2.132696067728444,2.5249765949511467
30,steady,10,4,steady_r10_s4,35,1787648046.0536542,True,model_3,True,0.4311431345655208,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.074712351672475,0.6289990784307505,2.203686827292091,2.548423024634974
30,steady,10,4,steady_r10_s4,36,1787648051.112049,True,model_3,True,0.4072407476711938,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.776808215948362,0.6002040449634869,1.9666263912684299,2.3716573330186286
30,steady,10,4,steady_r10_s4,37,1787648056.1483288,True,model_3,True,0.45749649509257734,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.551167400097155,0.5803613076949053,2.16007341945147,2.3133980523042443
30,steady,10,4,steady_r10_s4,38,1787648061.1868849,True,model_3,True,0.39150812654362543,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.4873067918373755,0.6098945687689251,2.5002717895454722,2.132355984616348
30,steady,10,4,steady_r10_s4,39,1787648066.2278564,True,model_3,True,0.3901286310886376,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.486074394134119,0.6222616292039044,2.447638956695351,2.2766535747556302
30,steady,10,4,steady_r10_s4,40,1787648071.278438,True,model_3,True,0.4176461798265119,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.881225912260839,0.5871294461460974,2.60373350734561,2.139593916442575
30,steady,10,4,steady_r10_s4,41,1787648076.3290548,True,model_3,True,0.4206390116937546,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.35648328109938,0.567625313270071,2.838140619776895,2.2476007825208897
30,steady,10,4,steady_r10_s4,42,1787648081.4087162,True,model_3,True,0.2980193092429875,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.254418344038579,0.5394763767977634,3.24296775147692,2.3935299288065615
30,steady,10,4,steady_r10_s4,43,1787648086.4667842,True,model_3,True,0.3036821180247544,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.304386469097984,0.5802692335243457,3.281169001126202,2.3073387581707343
30,steady,10,4,steady_r10_s4,44,1787648091.5091932,True,model_3,True,0.3141164365422707,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.044686662174895,0.5830379035457265,3.02829795136443,2.423296500377638
30,steady,10,4,steady_r10_s4,45,1787648096.5526624,True,model_3,True,0.24536725372271995,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.619173346086072,0.5951894947323558,3.03912163876506,2.4266095983868925
30,steady,10,4,steady_r10_s4,46,1787648101.6244366,True,model_3,True,0.20447790735640517,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.363506840737286,0.5978658744190367,3.0238411389053472,2.4980193323984627
30,steady,10,4,steady_r10_s4,47,1787648107.027496,True,model_3,True,0.3331874763831644,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.600351272072665,0.6806206530214746,2.642253100741969,2.4947058305120327
30,steady,10,4,steady_r10_s4,48,1787648112.0803888,True,model_3,True,0.4059039975440089,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.584218065775458,0.7280892423959799,2.4038136341810366,2.401888186090996
30,steady,10,4,steady_r10_s4,49,1787648117.1252542,True,model_3,True,0.3826969653837993,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.494253033437565,0.6362591754933214,2.1993361520634216,2.572532070809869
30,steady,10,4,steady_r10_s4,50,1787648122.1789858,True,model_3,True,0.3836748314807931,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.263458554463636,0.5601801503567697,1.9390367440841263,2.5250785359497714
30,steady,10,4,steady_r10_s4,51,1787648127.2387803,True,model_3,True,0.35607026542757636,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.2400429981017185,0.5244940975383073,2.000371100296018,2.578597560228077
30,steady,10,4,steady_r10_s4,52,1787648132.2992222,True,model_3,True,0.2761044858109605,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.909536341318666,0.4723493055595976,2.0556569109659435,2.6252865375984844
30,steady,10,4,steady_r10_s4,53,1787648137.3470862,True,model_3,True,0.1169454795855403,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.27955704264372,0.427926149209321,2.1176280864540673,2.7942027723206793
30,steady,10,4,steady_r10_s4,54,1787648142.3992815,True,model_3,True,0.10236136344357478,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.307678117508989,0.35187796261102844,2.5894140132197507,2.7763121270619315
30,steady,10,4,steady_r10_s4,55,1787648147.4503894,True,model_3,True,0.07146994408020878,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.461839866571186,0.3715668600915435,2.930566421011685,2.815463861121988
30,steady,10,4,steady_r10_s4,56,1787648152.5016499,True,model_3,True,0.0841058923304476,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.893627207331145,0.4133750334680314,3.2156963038106268,2.746501007806219
30,steady,10,4,steady_r10_s4,57,1787648157.551889,True,model_3,True,0.13869337358403663,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.18256845066792,0.4703804990381341,3.193836699844649,2.5547497477554058
30,steady,10,4,steady_r10_s4,58,1787648162.6264546,True,model_3,True,0.17236223772668766,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.525175012173876,0.51461898947528,3.274802126184654,2.5589803922005827
30,steady,10,4,steady_r10_s4,59,1787648167.6795855,True,model_3,True,0.18486210033739972,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.534361976870896,0.5707629870085505,3.2307645745056215,2.520701455762366
30,steady,10,4,steady_r10_s4,60,1787648172.732143,True,model_3,True,0.3107961672647373,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.316262301511205,0.6591477042817645,3.1772828249966274,2.5364003291260837
30,steady,10,4,steady_r10_s4,61,1787648177.7872975,True,model_3,True,0.31629025228242275,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.336764917847239,0.7131997644487225,3.211027262186826,2.4120831768393622
30,steady,10,4,steady_r10_s4,62,1787648182.837939,True,model_3,True,0.31883599217907177,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.1082111619701465,0.758361005072156,3.061617930225192,2.3896049983549803
30,steady,10,4,steady_r10_s4,63,1787648188.2300136,True,model_3,True,0.24270456516146266,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.486410502598644,0.7161528470441675,3.0138663681635904,2.259273231542635
30,steady,10,4,steady_r10_s4,64,1787648193.2878597,True,model_3,True,0.24377191239391136,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.449438571500879,0.7994612956324181,3.0254328576407334,2.130317734390792
30,steady,10,4,steady_r10_s4,65,1787648198.3423188,True,model_3,True,0.2750732930565901,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.289450942386914,0.8037989498973933,2.8264680157173934,2.0300074610593923
30,steady,10,4,steady_r10_s4,66,1787648203.4007638,True,model_3,True,0.14362375054698276,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,4.703725924874441,0.7606371234612029,2.9121024836811986,2.180931374252392
30,steady,10,4,steady_r10_s4,67,1787648208.4704754,True,model_3,True,0.2680329451491883,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.283064881560936,0.7502083512956993,2.7692722558258307,2.2700787232332766
30,steady,10,4,steady_r10_s4,68,1787648213.5426571,True,model_3,True,0.3034673302103058,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.499070588095757,0.7525772287468292,2.720565662522996,2.4179952272116414
30,steady,10,4,steady_r10_s4,69,1787648218.6026053,True,model_3,True,0.42832380306835793,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.131514682177222,0.7413178484179298,2.4645111752904505,2.455050543383578
30,steady,10,4,steady_r10_s4,70,1787648223.6597762,True,model_3,True,0.4163416196848735,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.727322953625447,0.6949876881123401,2.3874773927166477,2.467940606220266
30,steady,10,4,steady_r10_s4,71,1787648228.7384427,True,model_3,True,0.4073649237627378,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.839919289241368,0.7024018043077744,2.3281592502749926,2.4447999995323126
30,steady,10,4,steady_r10_s4,72,1787648233.8259008,True,model_3,True,0.3591516820059902,True,True,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}",True,model_4,7.1523881250949,0.7407643939820585,2.613283819757929,2.231340929830958
30,steady,10,4,steady_r10_s4,73,1787648239.107695,True,model_3,True,0.39355537846373817,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.3851645367388565,0.699635470102282,2.4387253317771833,2.250760521981238
30,steady,10,4,steady_r10_s4,74,1787648244.1721365,True,model_3,True,0.39894604098192754,True,True,3+1,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}",False,,6.959573902612315,0.6457371174537276,2.3211555687502563,2.346681788355421
30,steady,10,4,steady_r10_s4,75,1787648249.5001116,True,model_3,True,0.40529732158012177,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.6876621548114805,0.6557661057506359,2.2169509828416776,2.3884775977918116
30,steady,10,4,steady_r10_s4,76,1787648254.5667167,True,model_3,True,0.42569149973419684,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.8076528766469515,0.5953767836910236,2.299508470528605,2.610912856792311
30,steady,10,4,steady_r10_s4,77,1787648259.6330516,True,model_3,True,0.47192708104963466,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.500449740070979,0.5421246507779722,2.444249041399974,2.719072256333801
30,steady,10,4,steady_r10_s4,78,1787648264.697748,True,model_3,True,0.4577402564843804,True,True,3+1,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",True,model_4,6.62357747424202,0.5142218100392717,2.3546883542165737,2.8228481929344027
30,steady,10,4,steady_r10_s4,79,1787648269.774367,True,model_3,True,0.4504224239178721,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.491822956148167,0.4915771576077877,2.553971724890765,2.7946105363151807
30,steady,10,4,steady_r10_s4,80,1787648274.8561616,True,model_3,True,0.4228904745589095,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.47244070136055,0.481794253181058,2.8037594950925415,2.5765137507709164
30,steady,10,4,steady_r10_s4,81,1787648279.9394772,True,model_3,True,0.31319769937652836,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.47221662905087,0.3955939935762051,3.2163329913047822,2.6796786079922597
30,steady,10,4,steady_r10_s4,82,1787648285.020546,True,model_3,True,0.25767761464165845,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.173192131778339,0.4442315269743644,3.2788344803143015,2.6693826235185116
30,steady,10,4,steady_r10_s4,83,1787648290.1377165,True,model_3,True,0.3432684089724806,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,6.019926671954877,0.54630588002373,2.7611076024944436,2.7833460559670797
30,steady,10,4,steady_r10_s4,84,1787648295.2469256,True,model_3,True,0.2924699310008496,True,True,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",False,,5.646286095557767,0.5969122771927458,2.8167054741403548,2.5452178427437206
