arm,cond,cycle,timestamp,current_shape,current_colocated,plan_colocated,plan_changed,migration_decision,migration_reason,candidate,cand_from,cand_to,cooldown_active,blocked,misplaced,kvpr0,kvpr1,peak_kvpr,alg1_order,rates,solve_resid,current,plan
NEW,steady10s2,29,1787640113.6905231,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0826066676288391,0.10473270867407675,0.10473270867407675,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.959805856725475, ""model_4"": 0.5783312330789177, ""model_5"": 4.2404448256526015, ""model_6"": 2.2159465018273603}",2.1572555896045977e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,30,1787640118.7353206,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08268395598143481,0.09681405692733219,0.09681405692733219,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.5633099047406547, ""model_4"": 0.5201260524573692, ""model_5"": 4.303158543826838, ""model_6"": 2.1455049247380305}",1.5558017666185745e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,31,1787640123.759348,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0847490832846609,0.09792013610391666,0.09792013610391666,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.6671674202789215, ""model_4"": 0.44555455392009113, ""model_5"": 4.498197146202894, ""model_6"": 2.106869355333086}",3.0764557075616636e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,32,1787640128.8072553,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08630883587818622,0.09879368860504331,0.09879368860504331,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.6443120446912127, ""model_4"": 0.359754243129379, ""model_5"": 4.674984040413178, ""model_6"": 2.1812353238143785}",4.5738796555076345e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,33,1787640133.8456912,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09651141390668362,0.09235562485648952,0.09651141390668362,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.3365487273410297, ""model_4"": 0.3444340781164741, ""model_5"": 5.285461232725168, ""model_6"": 2.1093666438352896}",3.1552217960065307e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,34,1787640138.8905692,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10172515635484983,0.09874302265281754,0.10172515635484983,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.725986401570821, ""model_4"": 0.48674771052542565, ""model_5"": 5.447285970822817, ""model_6"": 2.096573358021394}",2.9935064996069476e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,35,1787640143.926404,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.1017541310425012,0.10593154264109826,0.10593154264109826,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.311599382928452, ""model_4"": 0.518680575474499, ""model_5"": 5.417043314850471, ""model_6"": 1.9348443746445922}",4.265683583350856e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,36,1787640148.9623787,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10638688783573308,0.10873773929584025,0.10873773929584025,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.3904728359370155, ""model_4"": 0.5786086356282958, ""model_5"": 5.627362417086237, ""model_6"": 2.0214433497675044}",2.770399343897648e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,37,1787640154.036937,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10281516198918442,0.11099109728906771,0.11099109728906771,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.375123882723701, ""model_4"": 0.6693926435742876, ""model_5"": 5.328225409415892, ""model_6"": 2.169665606054118}",2.7141542786763784e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,38,1787640159.0743797,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10149057330778893,0.1133103879652611,0.1133103879652611,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.690281586293437, ""model_4"": 0.7949090750187293, ""model_5"": 5.125440442527622, ""model_6"": 1.9912690446815604}",1.3292998418400356e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,39,1787640164.11,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10009319536265569,0.11628237764186104,0.11628237764186104,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.826741622890643, ""model_4"": 0.873203012834185, ""model_5"": 4.965631881494795, ""model_6"": 2.0300577196590193}",2.590650171687425e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,40,1787640169.1453707,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10343829380467794,0.10700324874587135,0.10700324874587135,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.378821075833477, ""model_4"": 0.717415009222355, ""model_5"": 5.31655280535639, ""model_6"": 1.9308177579294166}",5.630613371703497e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,41,1787640174.196684,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10339743677531345,0.10147308607510865,0.10339743677531345,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.144217367594932, ""model_4"": 0.703571281015013, ""model_5"": 5.3280131802511725, ""model_6"": 1.8393254872753921}",1.4725457720170494e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,42,1787640179.2371166,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10081147218173325,0.09814424649493797,0.10081147218173325,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.032741393527428, ""model_4"": 0.6522571410716533, ""model_5"": 5.2284777019983215, ""model_6"": 1.7545104539895098}",3.020637533919013e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,43,1787640184.2773342,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09884187238821224,0.09288479625960877,0.09884187238821224,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.7529871148876723, ""model_4"": 0.572486464252262, ""model_5"": 5.193353775237455, ""model_6"": 1.724131798928438}",3.0808290996932996e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,44,1787640189.3692682,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09744075258704483,0.09167871012587375,0.09744075258704483,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.7239697507836693, ""model_4"": 0.580208156592193, ""model_5"": 5.103899182308722, ""model_6"": 1.682030126970734}",1.5625644744982322e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,45,1787640194.4146674,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08922738956134142,0.09569045397612821,0.09569045397612821,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.110382448832734, ""model_4"": 0.46219788995267685, ""model_5"": 4.742791258540654, ""model_6"": 1.5321771136541549}",3.1481401653425227e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,46,1787640199.458242,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0901510565337039,0.10472123499221742,0.10472123499221742,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.55303729661234, ""model_4"": 0.5547047726648917, ""model_5"": 4.704165550561934, ""model_6"": 1.6220384956728884}",2.876655929664095e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,47,1787640204.500686,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09608072741942028,0.10482684618546402,0.10482684618546402,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.473379590519883, ""model_4"": 0.570271406577237, ""model_5"": 5.034500245445861, ""model_6"": 1.7079237555452438}",2.873757749700212e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,48,1787640209.543699,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09368724354886292,0.11188637451412857,0.11188637451412857,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 5.002862458301814, ""model_4"": 0.6296147977936698, ""model_5"": 4.8355354035225195, ""model_6"": 1.5947186607529835}",2.6924365268808406e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,49,1787640214.595872,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0965848825414336,0.11356770995869196,0.11356770995869196,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 5.239370781172669, ""model_4"": 0.6268461166712731, ""model_5"": 5.007334912361927, ""model_6"": 1.4573533035204378}",3.9788637330762683e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,50,1787640219.642752,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10219432833122194,0.11495798738996905,0.11495798738996905,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 5.263346518308794, ""model_4"": 0.5437223497424964, ""model_5"": 5.4176800023446265, ""model_6"": 1.515357773274323}",2.6204961346461025e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,51,1787640224.7006445,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.1105488538436333,0.10769142672138411,0.1105488538436333,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.659471643711966, ""model_4"": 0.7205838424612686, ""model_5"": 5.7281712703273975, ""model_6"": 1.6907468409468396}",2.75457326000412e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,52,1787640229.7505333,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09960274873087765,0.1042057749850105,0.1042057749850105,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.306221647496048, ""model_4"": 0.6268461836783714, ""model_5"": 5.183379004495699, ""model_6"": 1.8384591192470232}",4.336328216628717e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,53,1787640234.7985704,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10705502161955557,0.10719824732413033,0.10719824732413033,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.506430256198189, ""model_4"": 0.6027274998039289, ""model_5"": 5.642218458616515, ""model_6"": 1.8147070191198176}",2.8101855125601353e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,54,1787640239.866538,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.11666302912082484,0.10964238538141521,0.11666302912082484,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.56558534595461, ""model_4"": 0.5738404688353291, ""model_5"": 6.231578849039039, ""model_6"": 1.8996749217217705}",2.610209241236123e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,55,1787640244.9353933,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.11568454419548052,0.11283571784458363,0.11568454419548052,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.640425497388874, ""model_4"": 0.5421229296729475, ""model_5"": 6.206217463855213, ""model_6"": 2.013135356997502}",3.948430434326842e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,56,1787640249.9831338,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.1162567499237051,0.11282691175535868,0.1162567499237051,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.697451900203307, ""model_4"": 0.5294482409386323, ""model_5"": 6.252271192599064, ""model_6"": 1.9555896873084802}",2.6193310661240534e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,57,1787640255.0460746,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.11448095860098288,0.1154305369325199,0.1154305369325199,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.95827206867481, ""model_4"": 0.3656922894680752, ""model_5"": 6.312438160796684, ""model_6"": 1.848296955797276}",2.609768347332706e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,58,1787640260.1026511,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10490941397852016,0.11950520682355086,0.11950520682355086,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 5.333257078930023, ""model_4"": 0.3477875229716918, ""model_5"": 5.771996592841712, ""model_6"": 1.7135821773391648}",3.781177861734088e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,59,1787640265.156013,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10471321396320352,0.09846838286530289,0.10471321396320352,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.079684542406107, ""model_4"": 0.37082963361054766, ""model_5"": 5.737509353575, ""model_6"": 1.7266805886219405}",2.908084903484896e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,60,1787640270.2094254,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09974493887868179,0.10392496364370435,0.10392496364370435,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.517857943992042, ""model_4"": 0.3537248291222832, ""model_5"": 5.464794876912071, ""model_6"": 1.6102642774280331}",2.8986968197064024e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,61,1787640275.261722,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.10093085322666251,0.10458428420335986,0.10458428420335986,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.4973553276560105, ""model_4"": 0.38565771975942953, ""model_5"": 5.502041095320122, ""model_6"": 1.6696449152807844}",4.3206342697199167e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,62,1787640280.3184676,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09211120927678772,0.10649319643966043,0.10649319643966043,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.405933825305173, ""model_4"": 0.40270069043117673, ""model_5"": 4.970513152283316, ""model_6"": 1.8736288577217584}",4.24318602042522e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,63,1787640285.3746233,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.1082513501386177,0.10492203725446095,0.1082513501386177,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.21211127742901, ""model_4"": 0.4452166735290435, ""model_5"": 5.869515894029737, ""model_6"": 1.9748051810659735}",2.813035738878447e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,64,1787640290.749755,2+2,False,False,,MIGRATE,literal line-8 absolute delta exceeds tau,model_4,0,1,False,[],"[""model_4""]",0.1183758098051793,0.09375065872548724,0.1183758098051793,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.6317639953489382, ""model_4"": 0.5632885102784211, ""model_5"": 6.342044129274877, ""model_6"": 1.8964120546143124}",3.858663149459433e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}"
NEW,steady10s2,65,1787640295.8053029,1+3,False,False,,,migration cooldown active,,,,True,[],"[""model_4""]",0.09678316538751332,0.1209442814455285,0.1209442814455285,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.0569412029732375, ""model_4"": 0.5718105794736861, ""model_5"": 6.210568161731932, ""model_6"": 1.797121827245876}",4.146572778962205e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,66,1787640300.8604882,1+3,False,False,,,migration cooldown active,,,,True,[],"[""model_4""]",0.09975477418689414,0.12331847363033516,0.12331847363033516,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.002491631720165, ""model_4"": 0.6018361532425915, ""model_5"": 6.401256066231263, ""model_6"": 1.9476886958302269}",1.3555802588467086e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,67,1787640305.9282656,1+3,False,False,,,migration cooldown active,,,,True,[],"[""model_4""]",0.09602744740124898,0.12576073523380435,0.12576073523380435,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.381621979704519, ""model_4"": 0.6686860556370684, ""model_5"": 6.162073797593817, ""model_6"": 1.6314679032622814}",3.987765054655695e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,68,1787640310.9956858,1+3,False,False,,,migration cooldown active,,,,True,[],"[""model_4""]",0.09620438793632617,0.1231920330483783,0.1231920330483783,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.407614367627797, ""model_4"": 0.6624409322695188, ""model_5"": 6.173428057906242, ""model_6"": 1.4752432841164256}",2.713943170963706e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,69,1787640316.0557,1+3,False,False,,,migration cooldown active,,,,True,[],"[""model_4""]",0.09541063600326956,0.12632187101411418,0.12632187101411418,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.260959040939995, ""model_4"": 0.5998365756424748, ""model_5"": 6.122493058373868, ""model_6"": 1.8507939482553215}",3.970050959403049e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,70,1787640321.1165743,1+3,False,False,,MIGRATE,literal line-8 absolute delta exceeds tau,model_4,1,0,False,[],"[""model_4""]",0.0968245066340267,0.1255712690327714,0.1255712690327714,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.16628849009875, ""model_4"": 0.5475380145924633, ""model_5"": 6.2132210262909116, ""model_6"": 1.9578829318292577}",2.6625212867883567e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,71,1787640326.1766748,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.1132927171330352,0.09980176492875768,0.1132927171330352,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.827715230167096, ""model_4"": 0.5212342302620532, ""model_5"": 6.087581360777719, ""model_6"": 2.057275170153458}",2.6878595944009006e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,72,1787640331.2559543,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.11710901334985915,0.11031443505727193,0.11710901334985915,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.387671932065972, ""model_4"": 0.5080673921426793, ""model_5"": 6.323367962779673, ""model_6"": 2.1172169523365607}",2.6002688265509343e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,73,1787640336.3815854,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.11900364804909332,0.10388276521691717,0.11900364804909332,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.9992425832297553, ""model_4"": 0.4732120052521487, ""model_5"": 6.4687449406116615, ""model_6"": 2.1263913321295145}",1.279435217801695e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,74,1787640341.4479876,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.10735453806228178,0.10458852407861842,0.10735453806228178,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.92541075718907, ""model_4"": 0.45253844716657365, ""model_5"": 5.809879498743915, ""model_6"": 2.2418394976108695}",2.8365351127039594e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,75,1787640346.5571337,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.10711915457452507,0.1000670197463537,0.10711915457452507,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.9854621361842266, ""model_4"": 0.43392631968112316, ""model_5"": 5.814760769532434, ""model_6"": 1.9151694910856276}",2.842768111187047e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,76,1787640352.0086823,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09483093764636781,0.10978436554132284,0.10978436554132284,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.25065171469456, ""model_4"": 0.3971940237369558, ""model_5"": 5.134672411192866, ""model_6"": 2.222980668231375}",2.7439878175432904e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,77,1787640357.0749798,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08914973674239658,0.10920155398389879,0.10920155398389879,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.206957614306291, ""model_4"": 0.4822866747329879, ""model_5"": 4.718172675433339, ""model_6"": 2.232308237896617}",1.3793162762433154e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady10s2,78,1787640362.1974492,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.09201541967955532,0.10942256699003627,0.10942256699003627,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 4.074979023902755, ""model_4"": 0.4785027862323761, ""model_5"": 4.889123267613873, ""model_6"": 2.377319257339795}",2.7530606335486544e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
